	log_likelihood
1877	283.46167
1878	316.46527
1879	182.5267
1880	318.34503
1881	235.73409
1882	276.9374
1883	261.92487
1884	276.57318
1885	169.64386
1886	324.95807
1887	315.27417
1888	221.4957
1889	278.49945
1890	295.32025
1891	301.35666
1892	249.74838
1893	303.1799
1894	256.77097
1895	301.9215
1896	317.4656
1897	291.63226
1898	322.37106
1899	299.37885
1900	232.08057
1901	317.98462
1902	296.93918
1903	286.27985
1904	312.893
1905	295.41705
1906	329.17905
1907	249.83484
1908	313.00696
1909	309.12207
1910	225.4987
1911	64.315384
1912	301.0639
1913	280.56894
1914	115.17747
1915	287.6419
1916	277.31274
1917	303.941
1918	312.86996
1919	160.42467
1920	301.9766
1921	-54.355877
1922	-41.882492
1923	301.1193
1924	257.35858
1925	311.79028
1926	276.632
1927	300.07172
1928	253.34265
1929	324.67682
1930	187.12744
1931	296.8959
1932	308.56207
1933	232.20915
1934	296.59814
1935	281.23602
1936	239.92351
1937	286.89185
1938	278.9334
1939	297.0489
1940	126.71735
1941	290.69196
1942	306.30487
1943	307.52814
1944	269.60596
1945	283.10495
1946	134.8062
1947	312.29453
1948	206.0872
1949	264.39056
1950	211.79407
1951	272.65457
1952	281.12213
1953	308.67523
1954	309.38266
1955	260.49228
1956	303.0095
1957	307.1713
1958	237.45206
1959	216.55017
1960	261.65308
1961	313.21817
1962	271.65152
1963	299.8241
1964	298.89948
1965	284.05054
1966	258.51498
1967	271.62918
1968	309.74316
1969	291.60748
1970	252.3588
1971	228.46623
1972	297.54453
1973	277.49606
1974	257.87555
1975	299.87775
1976	277.23785
1977	271.41278
1978	327.7658
1979	292.89337
1980	293.26328
1981	305.86343
1982	306.67902
1983	281.98422
1984	285.2766
1985	292.34906
1986	306.07123
1987	263.74066
1988	287.17038
1989	309.9238
1990	192.20169
1991	259.07333
1992	302.2111
1993	268.41974
1994	298.3807
1995	276.28763
1996	287.34976
1997	312.09723
1998	310.07953
1999	310.08926
2000	304.28198
2001	256.86313
2002	315.56104
2003	270.6247
2004	311.7924
2005	321.31406
2006	270.01288
2007	284.82724
2008	321.98795
2009	322.6756
2010	281.63794
2011	319.3841
2012	318.7664
2013	305.59506
2014	268.80682
2015	289.52017
2016	193.58182
2017	290.32202
2018	240.36316
2019	310.1266
2020	287.612
2021	293.2978
2022	133.69243
2023	311.5953
2024	251.24637
2025	306.0236
2026	322.71207
2027	303.224
2028	242.17172
2029	292.41562
2030	305.1181
2031	282.9541
2032	251.5035
2033	300.5362
2034	288.03583
2035	315.75745
2036	318.3749
2037	248.61551
2038	252.66568
2039	181.18924
2040	304.1563
2041	311.3543
2042	218.27011
2043	289.45285
2044	303.5529
2045	305.99994
2046	253.86397
2047	304.09912
2048	302.22577
2049	199.98758
2050	274.82016
2051	284.49255
2052	289.17368
2053	230.86414
2054	322.55026
2055	323.38324
2056	241.50606
2057	323.79282
2058	302.55804
2059	312.15894
2060	249.97903
2061	259.96796
2062	314.94092
2063	205.34184
2064	143.99927
2065	300.79153
2066	281.58963
2067	253.12639
2068	308.48984
2069	133.40404
2070	281.6036
2071	284.88046
2072	275.25342
2073	310.04477
2074	319.99298
2075	299.18027
2076	295.28058
2077	240.51836
2078	309.30917
2079	294.66745
2080	203.36867
2081	301.45825
2082	249.53564
2083	299.46722
2084	282.28955
2085	288.05588
2086	222.38315
2087	201.21584
2088	267.9663
2089	305.74063
2090	314.47998
2091	302.9931
2092	317.529
2093	280.06696
2094	283.45078
2095	246.13309
2096	311.451
2097	309.7984
2098	200.2043
2099	231.88522
2100	175.58188
2101	289.93512
2102	275.08652
2103	287.23346
2104	305.21777
2105	318.1738
2106	158.44698
2107	259.45297
2108	286.08188
2109	255.1022
2110	268.81134
2111	315.83334
2112	256.52606
2113	261.07526
2114	280.93958
2115	281.2408
2116	309.4745
2117	250.03519
2118	250.99878
2119	229.58513
2120	274.61646
2121	256.77286
2122	291.34772
2123	295.06305
2124	332.96674
2125	301.86084
2126	322.1314
2127	316.8956
2128	299.97015
2129	270.63376
2130	318.20157
2131	248.21072
2132	295.4041
2133	270.59125
2134	296.05557
2135	311.25006
2136	248.65083
2137	279.12073
2138	314.6928
2139	298.98926
2140	275.8536
2141	218.05673
2142	280.48737
2143	261.75742
2144	300.59952
2145	299.8305
2146	290.1146
2147	311.38434
2148	268.5297
2149	244.33247
2150	303.46326
2151	282.27325
2152	216.45642
2153	318.64243
2154	294.59982
2155	301.58182
2156	297.32553
2157	227.8656
2158	196.56874
2159	318.31372
2160	101.21772
2161	289.40524
2162	264.8008
2163	221.73491
2164	222.30867
2165	300.38852
2166	257.0976
2167	309.02716
2168	185.48447
2169	311.04666
2170	311.75488
2171	256.9848
2172	275.9841
2173	273.60464
2174	287.69183
2175	302.5454
2176	297.58966
2177	319.6805
2178	311.96945
2179	298.92584
2180	315.99683
2181	312.63495
2182	252.09306
2183	248.55415
2184	271.28693
2185	317.16208
2186	235.76701
2187	316.64493
2188	283.07104
2189	292.41656
2190	253.5378
2191	234.54752
2192	273.604
2193	235.71834
2194	289.5179
2195	286.59952
2196	291.3187
2197	284.09137
2198	279.71268
2199	285.35565
2200	317.3636
2201	301.90082
2202	285.06015
2203	227.58203
2204	290.62247
2205	205.79097
2206	316.2347
2207	293.97687
2208	308.5987
2209	303.50284
2210	295.72922
2211	300.37076
2212	287.7689
2213	191.39493
2214	236.66434
2215	271.21198
2216	286.2104
2217	300.25702
2218	310.70184
2219	309.2075
2220	241.47766
2221	270.21725
2222	317.87994
2223	243.30197
2224	256.4295
2225	299.94156
2226	287.69772
2227	235.34465
2228	309.1994
2229	291.84488
2230	210.84119
2231	177.49193
2232	317.21518
2233	289.68457
2234	291.8664
2235	291.61566
2236	294.19727
2237	234.47256
2238	300.44904
2239	308.87265
2240	261.66937
2241	291.50604
2242	312.4964
2243	287.1353
2244	305.88037
2245	243.86136
2246	266.54987
2247	254.91837
2248	288.84717
2249	278.76254
2250	277.46866
2251	258.63217
2252	316.73007
2253	313.1598
2254	271.6579
2255	278.22028
2256	284.4546
2257	320.5145
2258	306.27628
2259	267.62354
2260	299.06854
2261	319.98233
2262	261.5431
2263	257.09546
2264	133.45364
2265	282.78073
2266	272.95062
2267	307.52255
2268	263.14957
2269	253.47375
2270	207.43513
2271	299.5166
2272	219.24702
2273	293.44406
2274	299.0324
2275	273.93298
2276	292.40082
2277	289.75824
2278	260.28412
2279	305.4777
2280	276.4522
2281	293.91107
2282	222.42119
2283	300.77127
2284	264.4666
2285	296.1219
2286	313.49
2287	308.75446
2288	315.98907
2289	296.90512
2290	307.82007
2291	315.2375
2292	235.75215
2293	284.3025
2294	305.7435
2295	303.93802
2296	273.5105
2297	250.89352
2298	308.99872
2299	298.33707
2300	273.6548
2301	310.28412
2302	284.05698
2303	295.9174
2304	247.19702
2305	215.56087
2306	328.79486
2307	282.91058
2308	305.8139
2309	295.02252
2310	259.8502
2311	308.44623
2312	252.97478
2313	288.0943
2314	244.0729
2315	304.7435
2316	161.73917
2317	231.48459
2318	278.4747
2319	256.31705
2320	311.7785
2321	298.3277
2322	271.50626
2323	300.93353
2324	310.54834
2325	300.75995
2326	254.65508
2327	309.9476
2328	307.3137
2329	302.6281
2330	327.85974
2331	281.1068
2332	311.5758
2333	294.62253
2334	292.56882
2335	207.06242
2336	242.41
2337	198.96318
2338	242.98291
2339	269.3509
2340	312.09738
2341	289.14798
2342	177.10277
2343	287.7605
2344	263.46234
2345	257.66635
2346	305.1174
2347	299.19824
2348	256.51392
2349	316.73053
2350	198.66122
2351	301.79868
2352	294.65765
2353	299.63947
2354	267.59686
2355	288.7376
2356	298.68295
2357	305.66415
2358	308.54877
2359	285.58676
2360	309.3061
2361	326.7866
2362	275.14688
2363	264.13678
2364	191.15799
2365	294.55347
2366	234.21501
2367	316.9186
2368	306.99487
2369	166.45297
2370	309.12003
2371	275.19244
2372	278.37598
2373	308.94122
2374	310.70258
2375	259.36456
2376	311.75104
2377	303.73486
2378	280.21002
2379	319.18887
2380	304.77426
2381	215.4628
2382	254.62651
2383	190.59558
2384	313.2459
2385	206.59062
2386	251.19519
2387	317.67004
2388	309.33237
2389	313.3691
2390	290.95782
2391	259.5975
2392	297.82617
2393	251.1897
2394	275.31494
2395	97.257935
2396	297.7945
2397	322.987
2398	289.0192
2399	268.52225
2400	286.33478
2401	33.513863
2402	310.42743
2403	204.50864
2404	267.73456
2405	259.0167
2406	174.29793
2407	262.831
2408	294.90512
2409	303.33893
2410	312.61917
2411	323.48724
2412	125.41785
2413	233.18181
2414	291.8265
2415	314.22308
2416	207.59915
2417	273.83453
2418	129.6445
2419	313.25488
2420	299.8631
2421	291.6592
2422	307.20566
2423	316.30716
2424	303.1345
2425	272.2605
2426	220.09998
2427	245.11906
2428	316.3495
2429	247.17932
2430	311.10385
2431	289.12012
2432	269.54272
2433	313.32562
2434	294.47906
2435	250.81987
2436	284.73328
2437	283.42804
2438	305.17096
2439	248.92676
2440	146.43225
2441	219.48251
2442	298.90494
2443	253.51346
2444	293.81714
2445	321.9991
2446	320.1022
2447	277.15857
2448	296.14087
2449	310.9267
2450	254.5684
2451	314.11423
2452	316.25198
2453	240.85368
2454	309.54303
2455	304.43683
2456	156.95425
2457	214.53984
2458	309.63776
2459	259.76184
2460	260.35388
2461	172.99887
2462	286.84262
2463	262.3266
2464	288.9013
2465	319.25983
2466	274.51813
2467	273.8732
2468	330.8659
2469	270.31186
2470	290.20108
2471	159.3614
2472	297.17392
2473	252.69011
2474	296.86993
2475	284.36322
2476	102.580444
2477	280.0219
2478	242.46089
2479	301.30185
2480	287.24542
2481	244.7334
2482	324.34195
2483	302.53424
2484	315.3622
2485	194.15683
2486	249.97876
2487	291.63785
2488	293.4562
2489	288.87112
2490	285.53278
2491	266.7022
2492	260.1576
2493	289.57584
2494	304.5245
2495	325.49838
2496	304.5477
2497	291.7806
2498	283.5334
2499	301.46448
2500	248.67854
2501	272.10886
2502	234.18967
2503	319.17117
2504	289.95337
2505	286.13174
2506	223.18411
2507	326.22614
2508	319.187
2509	310.51694
2510	213.63985
2511	292.00613
2512	291.33255
2513	299.014
2514	284.91266
2515	302.46643
2516	306.68793
2517	325.44745
2518	232.02866
2519	265.3255
2520	262.73755
2521	308.79834
2522	219.24089
2523	284.72217
2524	275.78415
2525	314.6142
2526	302.7683
2527	183.63977
2528	291.45172
2529	313.69467
2530	261.3467
2531	252.002
2532	295.38724
2533	303.85547
2534	216.18082
2535	173.45361
2536	270.41278
2537	311.0678
2538	269.36972
2539	285.7259
2540	321.52966
2541	309.2149
2542	264.8374
2543	294.58698
2544	283.2157
2545	307.7347
2546	176.96729
2547	309.27957
2548	278.32953
2549	315.1972
2550	227.72783
2551	276.28998
2552	273.23566
2553	259.50537
2554	289.00064
2555	309.21918
2556	294.0374
2557	299.02496
2558	318.89594
2559	289.3257
2560	247.79517
2561	309.3165
2562	220.82822
2563	256.2024
2564	280.16098
2565	274.4415
2566	286.18967
2567	274.46793
2568	245.83188
2569	308.31848
2570	309.87476
2571	274.79584
2572	294.30304
2573	308.27927
2574	189.81915
2575	293.43634
2576	225.52827
2577	175.01884
2578	328.83014
2579	205.52242
2580	152.81218
2581	283.77954
2582	256.5689
2583	305.60507
2584	303.29248
2585	263.00378
2586	235.51843
2587	296.55893
2588	290.97052
2589	320.16016
2590	292.5583
2591	249.4222
2592	247.8711
2593	302.97333
2594	300.27594
2595	254.77303
2596	249.42566
2597	280.60696
2598	289.699
2599	288.6928
2600	226.5236
2601	254.95456
2602	288.5091
2603	167.91776
2604	260.98373
2605	291.9122
2606	206.50407
2607	260.8927
2608	310.5074
2609	300.28738
2610	238.11487
2611	258.98178
2612	270.4715
2613	268.1088
2614	266.74335
2615	289.54068
2616	244.62735
2617	287.32
2618	311.88306
2619	267.0916
2620	297.20636
2621	290.63623
2622	276.4147
2623	223.2761
2624	313.56992
2625	294.94205
2626	298.4842
2627	256.9996
2628	315.70966
2629	318.27634
2630	149.25078
2631	311.01462
2632	299.72516
2633	295.72937
2634	282.42072
2635	304.50467
2636	298.05478
2637	262.7458
2638	311.8996
2639	301.19925
2640	314.66632
2641	269.889
2642	329.57977
2643	213.568
2644	258.238
2645	278.17618
2646	289.81903
2647	249.50284
2648	300.073
2649	310.6524
2650	313.13257
2651	312.3641
2652	292.80746
2653	301.371
2654	293.58316
2655	312.32965
2656	305.14563
2657	201.67485
2658	279.61017
2659	282.73315
2660	311.58264
2661	215.72844
2662	301.3859
2663	256.16083
2664	317.09952
2665	323.03717
2666	209.41501
2667	289.51288
2668	304.32825
2669	318.7858
2670	326.33356
2671	279.28046
2672	267.9317
2673	292.12778
2674	215.6948
2675	271.7229
2676	295.64825
2677	254.4921
2678	310.75284
2679	232.77405
2680	304.9352
2681	286.21362
2682	316.7275
2683	298.5385
2684	216.05562
2685	316.41693
2686	302.8426
2687	306.94928
2688	290.85657
2689	138.23141
2690	266.51385
2691	254.00162
2692	294.32007
2693	273.9555
2694	278.86197
2695	199.36299
2696	301.6585
2697	298.03876
2698	281.96606
2699	314.72006
2700	245.66553
2701	313.0507
2702	233.09074
2703	270.73123
2704	298.35876
2705	223.44095
2706	286.23505
2707	215.88467
2708	240.51709
2709	303.65912
2710	269.88077
2711	228.42542
2712	321.12628
2713	315.25467
2714	255.77914
2715	276.3769
2716	262.17575
2717	290.14258
2718	293.98834
2719	301.4045
2720	258.8762
2721	315.68942
2722	210.03409
2723	270.88492
2724	277.3919
2725	289.89484
2726	311.98804
2727	289.967
2728	316.24124
2729	289.88773
2730	299.2155
2731	306.94052
2732	317.84332
2733	203.88629
2734	288.396
2735	266.6207
2736	34.42334
2737	308.7391
2738	210.67046
2739	249.99576
2740	235.13205
2741	308.45236
2742	305.9517
2743	307.93735
2744	304.01495
2745	201.58429
2746	283.5817
2747	253.62569
2748	216.60205
2749	165.49428
2750	316.49026
2751	301.86166
2752	304.51727
2753	302.16138
2754	165.87338
2755	249.64693
2756	262.37372
2757	201.55524
2758	302.1468
2759	222.68384
2760	263.29477
2761	309.4811
2762	288.90012
2763	294.23306
2764	317.00943
2765	307.1544
2766	316.0875
2767	292.87698
2768	319.36838
2769	304.44083
2770	221.38985
2771	268.77283
2772	270.2291
2773	50.369026
2774	270.9753
2775	303.2785
2776	277.76788
2777	254.4403
2778	288.90875
2779	159.02867
2780	243.54318
2781	275.67294
2782	305.34238
2783	155.8438
2784	217.26704
2785	309.70575
2786	153.04529
2787	275.16937
2788	288.3726
2789	260.597
2790	311.61084
2791	302.9457
2792	291.0032
2793	309.9577
2794	251.23251
2795	230.57227
2796	221.31294
2797	222.48825
2798	208.39201
2799	224.98128
2800	292.30072
2801	261.1987
2802	267.06894
2803	292.1587
2804	313.05484
2805	310.1557
2806	244.56169
2807	264.14014
2808	248.76909
2809	270.58356
2810	182.84177
2811	313.85907
2812	227.68384
2813	296.6767
2814	235.85478
2815	281.86224
2816	241.47786
2817	239.08276
2818	294.6528
2819	183.93799
2820	265.03494
2821	302.71793
2822	284.44357
2823	231.1405
2824	277.18658
2825	282.62863
2826	252.89624
2827	259.90707
2828	300.711
2829	286.4522
2830	215.90405
2831	264.89566
2832	304.8003
2833	283.16568
2834	262.51773
2835	297.1902
2836	213.65259
2837	280.99905
2838	272.66446
2839	303.59058
2840	294.33298
2841	309.31323
2842	295.71054
2843	218.48508
2844	239.87883
2845	307.75266
2846	306.12067
2847	261.80075
2848	239.26376
2849	293.64706
2850	275.0478
2851	294.2815
2852	272.0557
2853	206.79224
2854	285.0311
2855	244.3238
2856	282.54712
2857	257.00635
2858	321.0891
2859	257.57376
2860	255.25613
2861	285.07455
2862	179.1125
2863	171.98409
2864	245.76741
2865	265.47632
2866	291.08984
2867	254.77249
2868	281.13617
2869	282.34796
2870	308.0837
2871	310.52603
2872	302.46762
2873	273.35205
2874	237.12968
2875	246.84811
2876	301.43472
2877	271.7473
2878	201.68147
2879	302.57953
2880	302.78714
2881	273.60654
2882	292.30005
2883	299.9643
2884	259.27762
2885	283.19672
2886	258.52985
2887	301.59723
2888	278.07953
2889	240.04102
2890	314.81082
2891	300.0802
2892	320.5572
2893	298.59845
2894	298.90976
2895	271.19415
2896	254.61752
2897	304.28705
2898	241.43787
2899	265.02008
2900	284.21088
2901	288.9395
2902	309.45184
2903	216.10904
2904	278.39902
2905	310.69647
2906	284.73257
2907	299.25134
2908	242.48291
2909	241.66618
2910	196.5275
2911	302.9229
2912	203.98601
2913	217.09258
2914	178.00212
2915	287.2403
2916	266.4377
2917	261.7021
2918	278.22943
2919	310.12042
2920	312.56915
2921	250.91545
2922	300.05054
2923	314.35794
2924	244.18823
2925	292.43802
2926	304.56332
2927	301.7779
2928	161.39218
2929	319.3622
2930	273.31366
2931	300.48218
2932	220.77798
2933	259.12466
2934	299.61124
2935	294.69717
2936	302.47534
2937	267.7208
2938	284.81668
2939	200.92175
2940	278.50024
2941	292.222
2942	248.95866
2943	296.62253
2944	308.77798
2945	223.78528
2946	312.26312
2947	308.5961
2948	250.42302
2949	307.4742
2950	237.33853
2951	283.74994
2952	306.2582
2953	249.69038
2954	195.35292
2955	286.26602
2956	295.4038
2957	201.90155
2958	45.906364
2959	294.02304
2960	282.5209
2961	296.26895
2962	215.91147
2963	293.43774
2964	231.13469
2965	209.29195
2966	276.36615
2967	195.70973
2968	273.24213
2969	257.10092
2970	259.38937
2971	275.2557
2972	252.71155
2973	285.70178
2974	271.7814
2975	304.49503
2976	267.3611
2977	270.08453
2978	262.37628
2979	258.44067
2980	231.28775
2981	246.0701
2982	278.1918
2983	248.46762
2984	91.39261
2985	294.5106
2986	250.68677
2987	308.97052
2988	304.78363
2989	224.4725
2990	244.41379
2991	305.49292
2992	316.00488
2993	314.34488
2994	271.22397
2995	291.31244
2996	270.03598
2997	244.51254
2998	297.4113
2999	253.4838
3000	303.76508
3001	298.79355
3002	284.57086
3003	241.04631
3004	251.36421
3005	300.40082
3006	320.86322
3007	249.55635
3008	154.52264
3009	309.89706
3010	305.93494
3011	304.51544
3012	271.6442
3013	267.93958
3014	199.21428
3015	250.51595
3016	299.07053
3017	297.5465
3018	294.82626
3019	301.33798
3020	230.98286
3021	300.86667
3022	310.46573
3023	257.655
3024	243.49661
3025	238.80188
3026	306.4156
3027	164.46057
3028	251.85156
3029	268.93234
3030	265.89508
3031	200.2496
3032	286.88574
3033	254.85876
3034	278.54184
3035	219.42776
3036	298.46503
3037	274.85135
3038	277.01306
3039	298.5096
3040	286.779
3041	276.74152
3042	203.78535
3043	293.45508
3044	247.60892
3045	316.50778
3046	247.6442
3047	309.30075
3048	244.59085
3049	242.76538
3050	246.42514
3051	293.41592
3052	222.63985
3053	303.18842
3054	276.8011
3055	319.38495
3056	317.9599
3057	337.0881
3058	326.81818
3059	176.80368
3060	254.45328
3061	351.8042
3062	310.06982
3063	333.07364
3064	320.22845
3065	308.60834
3066	312.28906
3067	326.85806
3068	324.70245
3069	277.58994
3070	284.38763
3071	317.72272
3072	288.19647
3073	256.49072
3074	338.66278
3075	319.02377
3076	332.12076
3077	337.602
3078	337.93607
3079	323.1745
3080	206.9497
3081	313.79498
3082	327.75256
3083	263.29453
3084	175.72449
3085	335.18152
3086	294.9102
3087	308.36832
3088	296.809
3089	306.97888
3090	303.91095
3091	311.96915
3092	290.3142
3093	252.89998
3094	328.31613
3095	273.98804
3096	314.82803
3097	315.89548
3098	277.79755
3099	334.1844
3100	282.9326
3101	302.0423
3102	296.38898
3103	325.30923
3104	297.63214
3105	256.30884
3106	337.37418
3107	282.69052
3108	286.9695
3109	278.31708
3110	327.4406
3111	335.12988
3112	273.69812
3113	303.7319
3114	300.2531
3115	271.08667
3116	240.54866
3117	320.9137
3118	294.81378
3119	262.69705
3120	328.55814
3121	341.1748
3122	340.29816
3123	327.9379
3124	290.25803
3125	317.0291
3126	229.85442
3127	278.138
3128	305.098
3129	231.13284
3130	324.41022
3131	294.2989
3132	317.1665
3133	295.68912
3134	223.57669
3135	325.73727
3136	301.73026
3137	301.79816
3138	332.80182
3139	304.41275
